"Model","stimulus","MOS","VP1","VP2","VP3","VP4","TotalPatches"
"170516_mia337_032122_600_200Kfaces_8192px_OBJ","170516_mia337_032122_600_200Kfaces_8192px_OBJ_simpL9_qp11_qt6_decompJPEG_512x512_Q10",0.869318181818183,72,48,64,55,239
"170516_mia337_032122_600_200Kfaces_8192px_OBJ","170516_mia337_032122_600_200Kfaces_8192px_OBJ_simpL9_qp11_qt7_decompJPEG_1024x1024_Q50",0.65909090909091,72,48,64,55,239
"170516_mia337_032122_600_200Kfaces_8192px_OBJ","170516_mia337_032122_600_200Kfaces_8192px_OBJ_simpL9_qp11_qt7_decompJPEG_1440x1440_Q90",0.686046511627908,72,48,64,55,239
"170516_mia337_032122_600_200Kfaces_8192px_OBJ","170516_mia337_032122_600_200Kfaces_8192px_OBJ_simpL9_qp11_qt8_decompJPEG_1440x1440_Q75",0.55952380952381,72,48,64,55,239
"170516_mia337_032122_600_200Kfaces_8192px_OBJ","170516_mia337_032122_600_200Kfaces_8192px_OBJ_simpL9_qp8_qt7_decompJPEG_2048x2048_Q90",0.732558139534882,72,48,64,55,239
"170516_mia337_032122_600_200Kfaces_8192px_OBJ","170516_mia337_032122_600_200Kfaces_8192px_OBJ_simpL9_qp9_qt7_decompJPEG_2048x2048_Q25",0.738636363636363,72,48,64,55,239
"170516_mia337_032122_600_200Kfaces_8192px_OBJ","170516_mia337_032122_600_200Kfaces_8192px_OBJ_simpL9_qp9_qt9_decompJPEG_512x512_Q50",0.660714285714285,72,48,64,55,239
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp10_qt6_decompJPEG_512x512_Q10",0.702380952380953,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp10_qt7_decompJPEG_1440x1440_Q25",0.625,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp10_qt7_decompJPEG_1440x1440_Q75",0.540697674418605,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp10_qt7_decompJPEG_1440x1440_Q90",0.575,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp10_qt7_decompJPEG_2048x2048_Q75",0.630681818181817,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp10_qt7_decompJPEG_2048x2048_Q90",0.604651162790698,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp10_qt7_decompJPEG_712x712_Q50",0.455555555555555,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp10_qt8_decompJPEG_1440x1440_Q90",0.378048780487805,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_2048x2048_Q75",0.77840909090909,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_512x512_Q10",0.66860465116279,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_512x512_Q25",0.683333333333332,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_512x512_Q50",0.738372093023255,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_512x512_Q75",0.74390243902439,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_512x512_Q90",0.784883720930233,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_712x712_Q50",0.755681818181817,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_712x712_Q75",0.726190476190475,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp11_qt7_decompJPEG_1024x1024_Q50",0.547619047619047,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp11_qt7_decompJPEG_2048x2048_Q75",0.577380952380953,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp11_qt7_decompJPEG_512x512_Q50",0.494318181818183,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp11_qt7_decompJPEG_512x512_Q75",0.44047619047619,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp11_qt7_decompJPEG_712x712_Q75",0.477272727272728,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp8_qt8_decompJPEG_712x712_Q50",0.76219512195122,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp8_qt9_decompJPEG_512x512_Q25",0.791666666666668,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp9_qt10_decompJPEG_2048x2048_Q25",0.289772727272728,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp9_qt10_decompJPEG_2048x2048_Q75",0.3125,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp9_qt10_decompJPEG_2048x2048_Q90",0.296511627906977,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp9_qt10_decompJPEG_712x712_Q25",0.383720930232557,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp9_qt10_decompJPEG_712x712_Q90",0.31111111111111,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp9_qt7_decompJPEG_2048x2048_Q75",0.74404761904762,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp9_qt9_decompJPEG_1440x1440_Q75",0.395348837209302,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp9_qt9_decompJPEG_1440x1440_Q90",0.410714285714285,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL1_qp9_qt9_decompJPEG_712x712_Q75",0.392857142857142,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL2_qp11_qt8_decompJPEG_512x512_Q50",0.295454545454545,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL2_qp9_qt10_decompJPEG_712x712_Q90",0.344444444444445,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL2_qp9_qt9_decompJPEG_1024x1024_Q75",0.43452380952381,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL2_qp9_qt9_decompJPEG_1024x1024_Q90",0.366279069767443,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL2_qp9_qt9_decompJPEG_712x712_Q50",0.395348837209302,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL3_qp10_qt8_decompJPEG_512x512_Q75",0.333333333333332,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL3_qp11_qt6_decompJPEG_2048x2048_Q25",0.732142857142858,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL3_qp9_qt10_decompJPEG_712x712_Q90",0.36046511627907,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL3_qp9_qt9_decompJPEG_1440x1440_Q90",0.40340909090909,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL3_qp9_qt9_decompJPEG_2048x2048_Q75",0.4625,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL4_qp8_qt9_decompJPEG_512x512_Q75",0.72093023255814,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL5_qp10_qt8_decompJPEG_712x712_Q25",0.33888888888889,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL5_qp8_qt9_decompJPEG_512x512_Q75",0.647435897435897,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL5_qp8_qt9_decompJPEG_512x512_Q90",0.779761904761905,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL6_qp10_qt8_decompJPEG_2048x2048_Q25",0.363095238095237,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL6_qp11_qt8_decompJPEG_512x512_Q90",0.34090909090909,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL6_qp8_qt10_decompJPEG_712x712_Q90",0.65909090909091,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL6_qp9_qt8_decompJPEG_2048x2048_Q75",0.505681818181817,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL7_qp11_qt7_decompJPEG_2048x2048_Q25",0.607954545454545,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL7_qp9_qt8_decompJPEG_1024x1024_Q50",0.482954545454545,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL8_qp11_qt8_decompJPEG_1024x1024_Q10",0.378048780487805,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL9_qp10_qt8_decompJPEG_512x512_Q90",0.488095238095237,87,53,94,50,284
"Ackerbau_BakedUV","Ackerbau_BakedUV_simpL9_qp9_qt8_decompJPEG_712x712_Q25",0.522727272727272,87,53,94,50,284
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL1_qp10_qt10_decompJPEG_512x512_Q75",0.180232558139535,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL1_qp8_qt7_decompJPEG_2048x2048_Q25",0.202380952380953,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL1_qp9_qt10_decompJPEG_1440x1440_Q10",0.21111111111111,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL1_qp9_qt10_decompJPEG_2048x2048_Q10",0.133333333333332,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL2_qp10_qt10_decompJPEG_512x512_Q90",0.125,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL2_qp8_qt7_decompJPEG_512x512_Q50",0.226190476190478,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL2_qp9_qt8_decompJPEG_512x512_Q10",0.255681818181817,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL3_qp10_qt10_decompJPEG_512x512_Q50",0.19767441860465,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL3_qp11_qt7_decompJPEG_1024x1024_Q90",0.154761904761905,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL3_qp11_qt7_decompJPEG_512x512_Q75",0.166666666666667,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL3_qp8_qt10_decompJPEG_512x512_Q90",0.19047619047619,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL3_qp8_qt7_decompJPEG_712x712_Q50",0.27840909090909,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL3_qp8_qt9_decompJPEG_512x512_Q50",0.166666666666667,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL3_qp9_qt9_decompJPEG_1440x1440_Q75",0.116279069767443,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL4_qp11_qt10_decompJPEG_712x712_Q10",0.30232558139535,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL5_qp10_qt9_decompJPEG_512x512_Q90",0.122093023255815,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL5_qp9_qt7_decompJPEG_2048x2048_Q25",0.196428571428573,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL5_qp9_qt8_decompJPEG_1024x1024_Q90",0.140243902439025,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL5_qp9_qt8_decompJPEG_512x512_Q90",0.14375,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL6_qp8_qt8_decompJPEG_1024x1024_Q90",0.164772727272728,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL7_qp10_qt9_decompJPEG_1024x1024_Q75",0.125,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL7_qp9_qt9_decompJPEG_2048x2048_Q90",0.0930232558139525,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL8_qp10_qt10_decompJPEG_712x712_Q90",0.215116279069768,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL8_qp11_qt8_decompJPEG_712x712_Q50",0.226744186046512,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL8_qp7_qt6_decompJPEG_1024x1024_Q50",0.4625,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL8_qp7_qt6_decompJPEG_1024x1024_Q75",0.428571428571427,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL8_qp7_qt6_decompJPEG_1024x1024_Q90",0.422222222222222,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL8_qp8_qt8_decompJPEG_712x712_Q90",0.272727272727272,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL8_qp8_qt9_decompJPEG_2048x2048_Q25",0.21590909090909,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL8_qp9_qt8_decompJPEG_1440x1440_Q25",0.238372093023255,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL8_qp9_qt8_decompJPEG_1440x1440_Q90",0.176136363636362,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL8_qp9_qt8_decompJPEG_2048x2048_Q75",0.181818181818183,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp11_qt7_decompJPEG_1024x1024_Q75",0.267857142857142,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp11_qt7_decompJPEG_1024x1024_Q90",0.277777777777777,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp11_qt7_decompJPEG_1440x1440_Q50",0.28409090909091,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp11_qt7_decompJPEG_1440x1440_Q90",0.322222222222223,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp11_qt7_decompJPEG_2048x2048_Q50",0.298780487804878,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp11_qt7_decompJPEG_712x712_Q90",0.204545454545455,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp7_qt6_decompJPEG_2048x2048_Q25",0.427777777777777,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp7_qt6_decompJPEG_2048x2048_Q90",0.41860465116279,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp7_qt6_decompJPEG_512x512_Q75",0.4,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp7_qt6_decompJPEG_512x512_Q90",0.44186046511628,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp7_qt6_decompJPEG_712x712_Q10",0.448863636363637,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp7_qt6_decompJPEG_712x712_Q50",0.392857142857142,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp8_qt6_decompJPEG_1024x1024_Q75",0.33139534883721,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp8_qt6_decompJPEG_2048x2048_Q50",0.392857142857142,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp8_qt6_decompJPEG_2048x2048_Q75",0.392857142857142,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp8_qt6_decompJPEG_2048x2048_Q90",0.31547619047619,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp8_qt6_decompJPEG_712x712_Q90",0.30232558139535,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp8_qt7_decompJPEG_1440x1440_Q90",0.306818181818183,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp8_qt7_decompJPEG_2048x2048_Q25",0.273255813953488,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp8_qt7_decompJPEG_712x712_Q50",0.207317073170733,50,44,53,61,208
"Alnus_japonica_398_250k","Alnus_japonica_398_250k_simpL9_qp9_qt6_decompJPEG_712x712_Q90",0.348837209302325,50,44,53,61,208
